Station,Date,Time,H2S
104,1/11/2009,19:00,1.17012
104,1/11/2009,19:20,1.29527
104,1/11/2009,19:40,1.16045
104,1/11/2009,20:00,1.11051
104,1/11/2009,20:20,0.97967
104,1/11/2009,20:40,1.03384
104,1/11/2009,21:00,0.96725
104,1/11/2009,21:20,0.74769
104,1/11/2009,21:40,0.67834
104,1/11/2009,22:00,0.78422
104,1/11/2009,22:20,0.97373
104,1/11/2009,22:40,1.04634
104,1/11/2009,23:00,0.92223
104,1/11/2009,23:20,0.74145
104,1/11/2009,23:40,0.52213
104,1/12/2009,0:00,0.69365
104,1/12/2009,0:20,0.70999
104,1/12/2009,0:40,0.74463
104,1/12/2009,1:00,0.57151
104,1/12/2009,1:20,0.35988
104,1/12/2009,1:40,0.19779
104,1/12/2009,2:00,0.30767
104,1/12/2009,2:20,0.45829
104,1/12/2009,2:40,0.55814
104,1/12/2009,3:00,0.77482
104,1/12/2009,3:20,0.46919
104,1/12/2009,3:40,0.28037
104,1/12/2009,4:00,0.52031
104,1/12/2009,4:20,0.68318
104,1/12/2009,4:40,0.91543
104,1/12/2009,5:00,0.71036
104,1/12/2009,5:20,0.34677
104,1/12/2009,5:40,0.38693
104,1/12/2009,6:00,0.68192
104,1/12/2009,6:20,0.67747
104,1/12/2009,6:40,0.78921
104,1/12/2009,7:00,0.44815
104,1/12/2009,7:20,0.65648
104,1/12/2009,7:40,0.87884
104,1/12/2009,8:00,1.60314
104,1/12/2009,8:20,1.2
104,1/12/2009,8:40,0.9905
104,1/12/2009,9:00,1.02227
104,1/12/2009,9:20,1.45978
104,1/12/2009,9:40,1.54511
104,1/12/2009,10:00,1.49513
104,1/12/2009,10:20,1.06691
104,1/12/2009,10:40,0.77067
104,1/12/2009,11:00,1.10952
104,1/12/2009,11:20,0.83172
104,1/12/2009,11:40,0.8105
104,1/12/2009,12:00,0.71534
104,1/12/2009,12:20,0.667
104,1/12/2009,12:40,0.84042
104,1/12/2009,13:00,1.17834
104,1/12/2009,13:20,0.58733
104,1/12/2009,13:40,0.45541
104,1/12/2009,14:00,0.40884
104,1/12/2009,14:20,0.75105
104,1/12/2009,14:40,0.91017
104,1/12/2009,15:00,0.45361
104,1/12/2009,15:20,0.69588
104,1/12/2009,15:40,0.72973
104,1/12/2009,16:00,0.88349
104,1/12/2009,16:20,0.70956
104,1/12/2009,16:40,0.93892
104,1/12/2009,17:00,0.67108
104,1/12/2009,17:20,0.3779
104,1/12/2009,17:40,0.44644
104,1/12/2009,18:00,0.39683
104,1/12/2009,18:20,0.2635
104,1/12/2009,18:40,0.11062
104,1/12/2009,19:00,0.04757
104,1/12/2009,19:20,0.37106
104,1/12/2009,19:40,0.80675
104,1/12/2009,20:00,0.74804
104,1/12/2009,20:20,0.43706
104,1/12/2009,20:40,0.26956
104,1/12/2009,21:00,0.64053
104,1/12/2009,21:20,0.97955
104,1/12/2009,21:40,0.96191
104,1/12/2009,22:00,0.7159
104,1/12/2009,22:20,0.56244
104,1/12/2009,22:40,0.40926
104,1/12/2009,23:00,0.34848
104,1/12/2009,23:20,0.4965
104,1/12/2009,23:40,0.6006
104,1/13/2009,0:00,0.47852
104,1/13/2009,0:20,0.33772
104,1/13/2009,0:40,0.45147
104,1/13/2009,1:00,0.37387
104,1/13/2009,1:20,0.51006
104,1/13/2009,1:40,0.4778
104,1/13/2009,2:00,0.55408
104,1/13/2009,2:20,0.56919
104,1/13/2009,2:40,0.65402
104,1/13/2009,3:00,0.7883
104,1/13/2009,3:20,0.83773
104,1/13/2009,3:40,0.86692
104,1/13/2009,4:00,0.88176
104,1/13/2009,4:20,0.42653
104,1/13/2009,4:40,0.65493
104,1/13/2009,5:00,1.13943
104,1/13/2009,5:20,1.32196
104,1/13/2009,5:40,1.3677
104,1/13/2009,6:00,1.58618
104,1/13/2009,6:20,2.1712
104,1/13/2009,6:40,1.31444
104,1/13/2009,7:00,2.74357
104,1/13/2009,7:20,2.61625
104,1/13/2009,7:40,2.65537
104,1/13/2009,8:00,2.21651
104,1/13/2009,8:20,4.93207
104,1/13/2009,8:40,1.8239
104,1/13/2009,9:00,2.67027
104,1/13/2009,9:20,3.46649
104,1/13/2009,9:40,9.83515
104,1/13/2009,10:00,5.05368
104,1/13/2009,10:20,5.59103
104,1/13/2009,10:40,3.66996
104,1/13/2009,11:00,2.93763
104,1/13/2009,11:20,1.76866
104,1/13/2009,11:40,1.01367
104,1/13/2009,12:00,1.90757
104,1/13/2009,12:20,1.22035
104,1/13/2009,12:40,2.08864
104,1/13/2009,13:00,1.60569
104,1/13/2009,13:20,1.27707
104,1/13/2009,13:40,1.6412
104,1/13/2009,14:00,2.64175
104,1/13/2009,14:20,1.91163
104,1/13/2009,14:40,3.47392
104,1/13/2009,15:00,4.20005
104,1/13/2009,15:20,4.57946
104,1/13/2009,15:40,12.57271
104,1/13/2009,16:00,8.67453
104,1/13/2009,16:20,2.82687
104,1/13/2009,16:40,3.25342
104,1/13/2009,17:00,3.23181
104,1/13/2009,17:20,4.82645
104,1/13/2009,17:40,2.54734
104,1/13/2009,18:00,0.96698
104,1/13/2009,18:20,2.31153
104,1/13/2009,18:40,1.93491
104,1/13/2009,19:00,2.2331
104,1/13/2009,19:20,1.3048
104,1/13/2009,19:40,2.0289
104,1/13/2009,20:00,2.94399
104,1/13/2009,20:20,4.02454
104,1/13/2009,20:40,3.19151
104,1/13/2009,21:00,2.32973
104,1/13/2009,21:20,2.37856
104,1/13/2009,21:40,2.86776
104,1/13/2009,22:00,2.14453
104,1/13/2009,22:20,1.88294
104,1/13/2009,22:40,2.94807
104,1/13/2009,23:00,3.54986
104,1/13/2009,23:20,3.57746
104,1/13/2009,23:40,2.01662
104,1/14/2009,0:00,1.53673
104,1/14/2009,0:20,1.7149
104,1/14/2009,0:40,1.62552
104,1/14/2009,1:00,1.60949
104,1/14/2009,1:20,1.48535
104,1/14/2009,1:40,1.071
104,1/14/2009,2:00,0.93887
104,1/14/2009,2:20,0.92753
104,1/14/2009,2:40,
104,1/14/2009,3:00,0.89024
104,1/14/2009,3:20,1.51835
104,1/14/2009,3:40,1.22093
104,1/14/2009,4:00,3.80956
104,1/14/2009,4:20,4.05442
104,1/14/2009,4:40,1.34833
104,1/14/2009,5:00,1.27244
104,1/14/2009,5:20,1.05749
104,1/14/2009,5:40,1.07374
104,1/14/2009,6:00,1.03219
104,1/14/2009,6:20,0.93712
104,1/14/2009,6:40,1.03533
104,1/14/2009,7:00,0.97431
104,1/14/2009,7:20,0.92821
104,1/14/2009,7:40,0.73283
104,1/14/2009,8:00,0.94498
104,1/14/2009,8:20,0.72282
104,1/14/2009,8:40,0.58621
104,1/14/2009,9:00,0.4311
104,1/14/2009,9:20,0.45203
104,1/14/2009,9:40,0.3223
104,1/14/2009,10:00,0.31205
104,1/14/2009,10:20,0.50505
104,1/14/2009,10:40,0.58657
104,1/14/2009,11:00,0.61026
104,1/14/2009,11:20,0.67839
104,1/14/2009,11:40,0.54809
104,1/14/2009,12:00,0.33638
104,1/14/2009,12:20,0.26154
104,1/14/2009,12:40,0.11413
104,1/14/2009,13:00,0.498
104,1/14/2009,13:20,0.42371
104,1/14/2009,13:40,0.35744
104,1/14/2009,14:00,0.44297
104,1/14/2009,14:20,0.48488
104,1/14/2009,14:40,0.51907
104,1/14/2009,15:00,0.33741
104,1/14/2009,15:20,0.55323
104,1/14/2009,15:40,0.84857
104,1/14/2009,16:00,0.84632
104,1/14/2009,16:20,0.69391
104,1/14/2009,16:40,0.69885
104,1/14/2009,17:00,0.77252
104,1/14/2009,17:20,1.24261
104,1/14/2009,17:40,1.08026
104,1/14/2009,18:00,0.67471
104,1/14/2009,18:20,0.74782
104,1/14/2009,18:40,0.67105
104,1/14/2009,19:00,0.73038
104,1/14/2009,19:20,0.72785
104,1/14/2009,19:40,0.58426
104,1/14/2009,20:00,0.59112
104,1/14/2009,20:20,0.67226
104,1/14/2009,20:40,0.66947
104,1/14/2009,21:00,0.63438
104,1/14/2009,21:20,0.45735
104,1/14/2009,21:40,0.53905
104,1/14/2009,22:00,0.58208
104,1/14/2009,22:20,0.70465
104,1/14/2009,22:40,0.32577
104,1/14/2009,23:00,0.6245
104,1/14/2009,23:20,0.65954
104,1/14/2009,23:40,0.59379
104,1/15/2009,0:00,0.71692
104,1/15/2009,0:20,0.33081
104,1/15/2009,0:40,0.42137
104,1/15/2009,1:00,0.3045
104,1/15/2009,1:20,0.31965
104,1/15/2009,1:40,0.28537
104,1/15/2009,2:00,0.45905
104,1/15/2009,2:20,0.45679
104,1/15/2009,2:40,0.47003
104,1/15/2009,3:00,0.49733
104,1/15/2009,3:20,0.67903
104,1/15/2009,3:40,0.68729
104,1/15/2009,4:00,0.83421
104,1/15/2009,4:20,0.8502
104,1/15/2009,4:40,0.87945
104,1/15/2009,5:00,0.73329
104,1/15/2009,5:20,0.79043
104,1/15/2009,5:40,0.70644
104,1/15/2009,6:00,0.61938
104,1/15/2009,6:20,0.7199
104,1/15/2009,6:40,0.79667
104,1/15/2009,7:00,0.61928
104,1/15/2009,7:20,0.54106
104,1/15/2009,7:40,0.58081
104,1/15/2009,8:00,0.59625
104,1/15/2009,8:20,0.43431
104,1/15/2009,8:40,0.52601
104,1/15/2009,9:00,0.3906
104,1/15/2009,9:20,0.3668
104,1/15/2009,9:40,0.39329
104,1/15/2009,10:00,0.43027
104,1/15/2009,10:20,0.43658
104,1/15/2009,10:40,0.42274
104,1/15/2009,11:00,0.26438
104,1/15/2009,11:20,0.17618
104,1/15/2009,11:40,0.22423
104,1/15/2009,12:00,0.37837
104,1/15/2009,12:20,0.46124
104,1/15/2009,12:40,0.44628
104,1/15/2009,13:00,0.78946
104,1/15/2009,13:20,1.28961
104,1/15/2009,13:40,0.86954
104,1/15/2009,14:00,0.27093
104,1/15/2009,14:20,0.21036
104,1/15/2009,14:40,1.90719
104,1/15/2009,15:00,4.73414
104,1/15/2009,15:20,0.66735
104,1/15/2009,15:40,3.10659
104,1/15/2009,16:00,2.01795
104,1/15/2009,16:20,1.17884
104,1/15/2009,16:40,1.521
104,1/15/2009,17:00,0.87173
104,1/15/2009,17:20,1.42836
104,1/15/2009,17:40,1.3128
104,1/15/2009,18:00,1.91396
104,1/15/2009,18:20,0.9432
104,1/15/2009,18:40,0.93654
104,1/15/2009,19:00,1.3166
104,1/15/2009,19:20,2.27824
104,1/15/2009,19:40,1.48654
104,1/15/2009,20:00,2.05074
104,1/15/2009,20:20,1.18048
104,1/15/2009,20:40,1.29659
104,1/15/2009,21:00,1.71291
104,1/15/2009,21:20,1.12679
104,1/15/2009,21:40,0.88681
104,1/15/2009,22:00,0.68578
104,1/15/2009,22:20,0.62934
104,1/15/2009,22:40,0.76977
104,1/15/2009,23:00,1.13108
104,1/15/2009,23:20,1.22424
104,1/15/2009,23:40,1.90551
104,1/16/2009,0:00,2.0899
104,1/16/2009,0:20,2.78139
104,1/16/2009,0:40,2.27486
104,1/16/2009,1:00,2.12193
104,1/16/2009,1:20,2.81872
104,1/16/2009,1:40,1.52188
104,1/16/2009,2:00,2.67551
104,1/16/2009,2:20,1.25719
104,1/16/2009,2:40,3.24375
104,1/16/2009,3:00,2.40618
104,1/16/2009,3:20,7.50498
104,1/16/2009,3:40,9.05523
104,1/16/2009,4:00,10.03687
104,1/16/2009,4:20,18.03318
104,1/16/2009,4:40,11.64686
104,1/16/2009,5:00,9.86062
104,1/16/2009,5:20,1.58695
104,1/16/2009,5:40,6.30964
104,1/16/2009,6:00,2.43353
104,1/16/2009,6:20,4.16545
104,1/16/2009,6:40,4.73688
104,1/16/2009,7:00,1.3346
104,1/16/2009,7:20,1.6867
104,1/16/2009,7:40,3.51501
104,1/16/2009,8:00,1.64765
104,1/16/2009,8:20,0.95198
104,1/16/2009,8:40,0.73564
104,1/16/2009,9:00,0.53228
104,1/16/2009,9:20,0.43211
104,1/16/2009,9:40,0.57095
104,1/16/2009,10:00,0.61987
104,1/16/2009,10:20,0.63671
104,1/16/2009,10:40,0.63558
104,1/16/2009,11:00,0.69751
104,1/16/2009,11:20,0.58681
104,1/16/2009,11:40,0.53421
104,1/16/2009,12:00,0.54635
104,1/16/2009,12:20,0.64703
104,1/16/2009,12:40,0.65751
104,1/16/2009,13:00,0.7485
104,1/16/2009,13:20,0.6259
104,1/16/2009,13:40,0.95457
104,1/16/2009,14:00,0.88482
104,1/16/2009,14:20,0.89309
104,1/16/2009,14:40,0.86373
104,1/16/2009,15:00,0.91738
104,1/16/2009,15:20,0.99096
104,1/16/2009,15:40,1.08666
104,1/16/2009,16:00,1.74302
104,1/16/2009,16:20,3.42358
104,1/16/2009,16:40,3.67925
104,1/16/2009,17:00,2.95146
104,1/16/2009,17:20,2.77656
104,1/16/2009,17:40,1.83457
104,1/16/2009,18:00,3.34638
104,1/16/2009,18:20,5.01575
104,1/16/2009,18:40,3.72064
104,1/16/2009,19:00,2.88178
104,1/16/2009,19:20,3.24935
104,1/16/2009,19:40,2.45221
104,1/16/2009,20:00,2.54882
104,1/16/2009,20:20,3.64321
104,1/16/2009,20:40,3.57291
104,1/16/2009,21:00,3.20786
104,1/16/2009,21:20,5.47835
104,1/16/2009,21:40,2.46135
104,1/16/2009,22:00,2.69275
104,1/16/2009,22:20,2.05583
104,1/16/2009,22:40,2.43225
104,1/16/2009,23:00,3.22063
104,1/16/2009,23:20,2.56211
104,1/16/2009,23:40,1.24882
104,1/17/2009,0:00,3.3378
104,1/17/2009,0:20,1.08156
104,1/17/2009,0:40,1.55384
104,1/17/2009,1:00,5.7444
104,1/17/2009,1:20,5.41976
104,1/17/2009,1:40,5.7974
104,1/17/2009,2:00,5.64548
104,1/17/2009,2:20,3.38663
104,1/17/2009,2:40,3.15403
104,1/17/2009,3:00,2.2362
104,1/17/2009,3:20,2.60471
104,1/17/2009,3:40,6.45061
104,1/17/2009,4:00,4.20371
104,1/17/2009,4:20,4.04759
104,1/17/2009,4:40,2.62994
104,1/17/2009,5:00,3.04055
104,1/17/2009,5:20,1.99277
104,1/17/2009,5:40,4.53864
104,1/17/2009,6:00,19.33915
104,1/17/2009,6:20,62.91145
104,1/17/2009,6:40,51.01797
104,1/17/2009,7:00,69.13127
104,1/17/2009,7:20,46.23941
104,1/17/2009,7:40,56.34725
104,1/17/2009,8:00,33.90545
104,1/17/2009,8:20,4.82866
104,1/17/2009,8:40,7.00992
104,1/17/2009,9:00,3.19022
104,1/17/2009,9:20,3.04871
104,1/17/2009,9:40,1.81509
104,1/17/2009,10:00,1.08719
104,1/17/2009,10:20,1.45888
104,1/17/2009,10:40,2.46873
104,1/17/2009,11:00,2.4654
104,1/17/2009,11:20,2.1424
104,1/17/2009,11:40,2.1596
104,1/17/2009,12:00,2.62522
104,1/17/2009,12:20,2.0975
104,1/17/2009,12:40,2.1147
104,1/17/2009,13:00,2.23103
104,1/17/2009,13:20,1.84791
104,1/17/2009,13:40,2.21521
104,1/17/2009,14:00,2.75237
104,1/17/2009,14:20,3.85802
104,1/17/2009,14:40,2.61693
104,1/17/2009,15:00,2.58174
104,1/17/2009,15:20,1.56636
104,1/17/2009,15:40,1.79575
104,1/17/2009,16:00,1.78021
104,1/17/2009,16:20,1.89103
104,1/17/2009,16:40,2.23953
104,1/17/2009,17:00,2.62136
104,1/17/2009,17:20,5.72216
104,1/17/2009,17:40,10.26946
104,1/17/2009,18:00,15.14721
104,1/17/2009,18:20,15.62142
104,1/17/2009,18:40,30.01169
104,1/17/2009,19:00,39.59863
104,1/17/2009,19:20,33.07626
104,1/17/2009,19:40,14.63964
104,1/17/2009,20:00,8.47975
104,1/17/2009,20:20,4.46664
104,1/17/2009,20:40,5.07247
104,1/17/2009,21:00,5.49265
104,1/17/2009,21:20,5.24354
104,1/17/2009,21:40,5.19095
104,1/17/2009,22:00,2.49331
104,1/17/2009,22:20,2.71084
104,1/17/2009,22:40,2.42593
104,1/17/2009,23:00,2.80816
104,1/17/2009,23:20,6.69594
104,1/17/2009,23:40,7.13552
104,1/18/2009,0:00,5.90856
104,1/18/2009,0:20,5.38925
104,1/18/2009,0:40,4.31986
104,1/18/2009,1:00,7.53772
104,1/18/2009,1:20,3.64836
104,1/18/2009,1:40,1.66087
104,1/18/2009,2:00,1.92171
104,1/18/2009,2:20,1.91726
104,1/18/2009,2:40,1.81026
104,1/18/2009,3:00,1.86374
104,1/18/2009,3:20,1.74146
104,1/18/2009,3:40,1.39325
104,1/18/2009,4:00,2.11484
104,1/18/2009,4:20,2.22047
104,1/18/2009,4:40,2.12896
104,1/18/2009,5:00,1.25039
104,1/18/2009,5:20,1.79072
104,1/18/2009,5:40,1.52234
104,1/18/2009,6:00,1.20124
104,1/18/2009,6:20,1.10474
104,1/18/2009,6:40,1.31879
104,1/18/2009,7:00,1.17374
104,1/18/2009,7:20,1.17039
104,1/18/2009,7:40,1.19533
104,1/18/2009,8:00,1.4881
104,1/18/2009,8:20,1.59041
104,1/18/2009,8:40,1.5
104,1/18/2009,9:00,1.19521
104,1/18/2009,9:20,1.27478
104,1/18/2009,9:40,2.2281
104,1/18/2009,10:00,2.0501
104,1/18/2009,10:20,1.8188
104,1/18/2009,10:40,2.1172
104,1/18/2009,11:00,2.86678
104,1/18/2009,11:20,2.10633
104,1/18/2009,11:40,1.49399
104,1/18/2009,12:00,1.47513
104,1/18/2009,12:20,1.81928
104,1/18/2009,12:40,1.65618
104,1/18/2009,13:00,1.81455
104,1/18/2009,13:20,1.92686
104,1/18/2009,13:40,1.5868
104,1/18/2009,14:00,1.75375
104,1/18/2009,14:20,1.81115
104,1/18/2009,14:40,1.99584
104,1/18/2009,15:00,2.02501
104,1/18/2009,15:20,1.90988
104,1/18/2009,15:40,2.61999
104,1/18/2009,16:00,2.73536
104,1/18/2009,16:20,2.33395
104,1/18/2009,16:40,1.49677
104,1/18/2009,17:00,2.29846
104,1/18/2009,17:20,2.00605
104,1/18/2009,17:40,1.36688
104,1/18/2009,18:00,1.90698
104,1/18/2009,18:20,2.61413
104,1/18/2009,18:40,2.62524
104,1/18/2009,19:00,2.69156
104,1/18/2009,19:20,2.66825
104,1/18/2009,19:40,2.07952
104,1/18/2009,20:00,1.96853
104,1/18/2009,20:20,3.12691
104,1/18/2009,20:40,2.58859
104,1/18/2009,21:00,1.70517
104,1/18/2009,21:20,1.55059
104,1/18/2009,21:40,1.52174
104,1/18/2009,22:00,1.47232
104,1/18/2009,22:20,1.41318
104,1/18/2009,22:40,1.42094
104,1/18/2009,23:00,1.76724
104,1/18/2009,23:20,1.82661
104,1/18/2009,23:40,1.43031
104,1/19/2009,0:00,1.7744
104,1/19/2009,0:20,2.00552
104,1/19/2009,0:40,1.95116
104,1/19/2009,1:00,2.14873
104,1/19/2009,1:20,1.98913
104,1/19/2009,1:40,2.31827
104,1/19/2009,2:00,1.90836
104,1/19/2009,2:20,1.61861
104,1/19/2009,2:40,2.1898
104,1/19/2009,3:00,3.91249
104,1/19/2009,3:20,2.70268
104,1/19/2009,3:40,10.6759
104,1/19/2009,4:00,8.44882
104,1/19/2009,4:20,2.86537
104,1/19/2009,4:40,1.87774
104,1/19/2009,5:00,9.71928
104,1/19/2009,5:20,8.53138
104,1/19/2009,5:40,10.75167
104,1/19/2009,6:00,9.44544
104,1/19/2009,6:20,8.19965
104,1/19/2009,6:40,7.00449
104,1/19/2009,7:00,4.53326
104,1/19/2009,7:20,2.57003
104,1/19/2009,7:40,2.93812
104,1/19/2009,8:00,1.99617
104,1/19/2009,8:20,4.69329
104,1/19/2009,8:40,10.02605
104,1/19/2009,9:00,2.42173
104,1/19/2009,9:20,1.79566
104,1/19/2009,9:40,1.85453
104,1/19/2009,10:00,2.26816
104,1/19/2009,10:20,1.58128
104,1/19/2009,10:40,1.50296
104,1/19/2009,11:00,1.51348
104,1/19/2009,11:20,1.04282
104,1/19/2009,11:40,1.11833
104,1/19/2009,12:00,1.01665
104,1/19/2009,12:20,1.12908
104,1/19/2009,12:40,0.90581
104,1/19/2009,13:00,0.80443
104,1/19/2009,13:20,1.06125
104,1/19/2009,13:40,1.00293
104,1/19/2009,14:00,0.92209
104,1/19/2009,14:20,1.05895
104,1/19/2009,14:40,1.13613
104,1/19/2009,15:00,1.11917
104,1/19/2009,15:20,1.07277
104,1/19/2009,15:40,1.95981
104,1/19/2009,16:00,2.58
104,1/19/2009,16:20,1.42708
104,1/19/2009,16:40,3.39739
104,1/19/2009,17:00,8.69149
104,1/19/2009,17:20,4.47113
104,1/19/2009,17:40,7.15156
104,1/19/2009,18:00,10.27871
104,1/19/2009,18:20,9.00927
104,1/19/2009,18:40,4.77936
104,1/19/2009,19:00,11.20532
104,1/19/2009,19:20,13.64887
104,1/19/2009,19:40,1.20075
104,1/19/2009,20:00,2.27242
104,1/19/2009,20:20,0.98291
104,1/19/2009,20:40,0.97401
104,1/19/2009,21:00,0.87676
104,1/19/2009,21:20,0.94172
104,1/19/2009,21:40,1.05728
104,1/19/2009,22:00,1.2456
104,1/19/2009,22:20,2.60468
104,1/19/2009,22:40,2.18405
104,1/19/2009,23:00,18.10274
104,1/19/2009,23:20,13.36405
104,1/19/2009,23:40,14.25888
104,1/20/2009,0:00,13.67671
104,1/20/2009,0:20,5.79163
104,1/20/2009,0:40,12.70355
104,1/20/2009,1:00,9.4668
104,1/20/2009,1:20,16.81396
104,1/20/2009,1:40,20.09319
104,1/20/2009,2:00,11.27148
104,1/20/2009,2:20,19.12301
104,1/20/2009,2:40,11.78798
104,1/20/2009,3:00,22.79099
104,1/20/2009,3:20,16.30694
104,1/20/2009,3:40,14.9753
104,1/20/2009,4:00,5.36482
104,1/20/2009,4:20,5.44636
104,1/20/2009,4:40,6.43625
104,1/20/2009,5:00,17.41926
104,1/20/2009,5:20,8.5571
104,1/20/2009,5:40,16.99611
104,1/20/2009,6:00,19.37253
104,1/20/2009,6:20,11.16712
104,1/20/2009,6:40,2.92573
104,1/20/2009,7:00,2.0691
104,1/20/2009,7:20,28.46544
104,1/20/2009,7:40,21.09914
104,1/20/2009,8:00,21.10674
104,1/20/2009,8:20,23.17723
104,1/20/2009,8:40,19.29636
104,1/20/2009,9:00,15.06848
104,1/20/2009,9:20,15.22283
104,1/20/2009,9:40,15.14168
104,1/20/2009,10:00,15.55372
104,1/20/2009,10:20,9.94667
104,1/20/2009,10:40,9.5392
104,1/20/2009,11:00,6.83948
104,1/20/2009,11:20,5.03553
104,1/20/2009,11:40,5.2336
104,1/20/2009,12:00,5.25255
104,1/20/2009,12:20,6.53208
104,1/20/2009,12:40,6.24074
104,1/20/2009,13:00,6.28111
104,1/20/2009,13:20,3.89842
104,1/20/2009,13:40,4.34041
104,1/20/2009,14:00,3.77831
104,1/20/2009,14:20,3.50448
104,1/20/2009,14:40,7.97331
104,1/20/2009,15:00,8.38188
104,1/20/2009,15:20,6.74839
104,1/20/2009,15:40,7.83682
104,1/20/2009,16:00,3.62996
104,1/20/2009,16:20,7.53895
104,1/20/2009,16:40,10.2786
104,1/20/2009,17:00,10.17252
104,1/20/2009,17:20,11.10031
104,1/20/2009,17:40,13.54169
104,1/20/2009,18:00,16.10035
104,1/20/2009,18:20,17.8469
104,1/20/2009,18:40,14.87032
104,1/20/2009,19:00,15.51281
104,1/20/2009,19:20,14.49833
104,1/20/2009,19:40,15.98707
104,1/20/2009,20:00,18.89997
104,1/20/2009,20:20,25.30144
104,1/20/2009,20:40,21.8663
104,1/20/2009,21:00,19.98222
104,1/20/2009,21:20,24.06495
104,1/20/2009,21:40,12.9406
104,1/20/2009,22:00,6.55615
104,1/20/2009,22:20,8.89243
104,1/20/2009,22:40,5.01325
104,1/20/2009,23:00,10.85465
104,1/20/2009,23:20,15.71271
104,1/20/2009,23:40,17.97914
104,1/21/2009,0:00,24.2979
104,1/21/2009,0:20,13.80606
104,1/21/2009,0:40,1.82211
104,1/21/2009,1:00,10.66704
104,1/21/2009,1:20,16.17299
104,1/21/2009,1:40,4.94751
104,1/21/2009,2:00,9.9379
104,1/21/2009,2:20,18.44752
104,1/21/2009,2:40,2.73123
104,1/21/2009,3:00,2.82532
104,1/21/2009,3:20,2.17927
104,1/21/2009,3:40,2.87096
104,1/21/2009,4:00,2.45499
104,1/21/2009,4:20,2.82533
104,1/21/2009,4:40,1.8264
104,1/21/2009,5:00,1.84502
104,1/21/2009,5:20,0.70469
104,1/21/2009,5:40,0.79038
104,1/21/2009,6:00,0.69851
104,1/21/2009,6:20,0.71517
104,1/21/2009,6:40,0.84482
104,1/21/2009,7:00,0.79052
104,1/21/2009,7:20,2.09678
104,1/21/2009,7:40,2.23428
104,1/21/2009,8:00,0.68857
104,1/21/2009,8:20,0.70579
104,1/21/2009,8:40,0.69407
104,1/21/2009,9:00,0.57297
104,1/21/2009,9:20,0.46216
104,1/21/2009,9:40,0.58627
104,1/21/2009,10:00,0.57203
104,1/21/2009,10:20,0.48878
104,1/21/2009,10:40,0.80828
104,1/21/2009,11:00,0.90594
104,1/21/2009,11:20,1.12106
104,1/21/2009,11:40,0.6523
104,1/21/2009,12:00,0.84573
104,1/21/2009,12:20,2.01729
104,1/21/2009,12:40,1.22174
104,1/21/2009,13:00,1.16631
104,1/21/2009,13:20,1.08583
104,1/21/2009,13:40,0.60923
104,1/21/2009,14:00,0.5602
104,1/21/2009,14:20,0.80124
104,1/21/2009,14:40,1.39755
104,1/21/2009,15:00,0.70848
104,1/21/2009,15:20,0.90361
104,1/21/2009,15:40,1.23434
104,1/21/2009,16:00,0.53132
104,1/21/2009,16:20,0.63039
104,1/21/2009,16:40,0.68048
104,1/21/2009,17:00,0.6384
104,1/21/2009,17:20,0.73832
104,1/21/2009,17:40,0.54283
104,1/21/2009,18:00,0.57704
104,1/21/2009,18:20,0.31332
104,1/21/2009,18:40,0.25203
104,1/21/2009,19:00,0.33774
104,1/21/2009,19:20,0.38588
104,1/21/2009,19:40,0.40757
104,1/21/2009,20:00,0.47825
104,1/21/2009,20:20,0.61355
104,1/21/2009,20:40,0.42472
104,1/21/2009,21:00,0.36731
104,1/21/2009,21:20,0.38482
104,1/21/2009,21:40,0.29678
104,1/21/2009,22:00,0.3179
104,1/21/2009,22:20,0.41756
104,1/21/2009,22:40,0.47323
104,1/21/2009,23:00,0.49993
104,1/21/2009,23:20,0.41188
104,1/21/2009,23:40,0.47313
104,1/22/2009,0:00,0.47809
104,1/22/2009,0:20,0.48669
104,1/22/2009,0:40,0.41035
104,1/22/2009,1:00,0.41532
104,1/22/2009,1:20,0.42085
104,1/22/2009,1:40,0.42416
104,1/22/2009,2:00,0.41911
104,1/22/2009,2:20,0.27617
104,1/22/2009,2:40,0.24716
104,1/22/2009,3:00,0.34907
104,1/22/2009,3:20,0.28468
104,1/22/2009,3:40,0.32978
104,1/22/2009,4:00,0.34004
104,1/22/2009,4:20,0.10125
104,1/22/2009,4:40,0.34304
104,1/22/2009,5:00,0.33435
104,1/22/2009,5:20,0.51067
104,1/22/2009,5:40,0.73129
104,1/22/2009,6:00,0.53846
104,1/22/2009,6:20,0.2963
104,1/22/2009,6:40,0.01153
104,1/22/2009,7:00,0.14549
104,1/22/2009,7:20,0.20117
104,1/22/2009,7:40,0.08802
104,1/22/2009,8:00,0.43376
104,1/22/2009,8:20,0.86088
104,1/22/2009,8:40,1.2136
104,1/22/2009,9:00,1.09293
104,1/22/2009,9:20,0.70808
104,1/22/2009,9:40,0.29006
104,1/22/2009,10:00,0.53775
104,1/22/2009,10:20,0.81249
104,1/22/2009,10:40,0.49868
104,1/22/2009,11:00,0.60314
104,1/22/2009,11:20,0.38183
104,1/22/2009,11:40,0.73852
104,1/22/2009,12:00,0.41241
104,1/22/2009,12:20,0.06901
104,1/22/2009,12:40,0.0177
104,1/22/2009,13:00,0.19574
104,1/22/2009,13:20,0.16587
104,1/22/2009,13:40,0.23831
